,vertex,random
46530,55,1
46531,30,10
46532,18,43
46533,12,18
46534,1,1
46535,1,1
46536,22,45
46537,1,1
46538,1,34
46539,32,13
46540,35,1
46541,26,1
46542,38,1
46543,13,12
46544,14,1
46545,9,39
46546,1,1
46547,1,1
46548,44,1
46549,1,41
46550,1,1
46551,1,1
46552,62,39
46553,43,1
46554,22,1
46555,6,1
46556,42,1
46557,26,38
46558,56,13
46559,1,1
46560,1,1
46561,60,1
46562,26,1
46563,16,51
46564,38,1
46565,4,1
46566,47,1
46567,1,1
46568,1,1
46569,40,1
46570,4,1
46571,1,21
46572,26,1
46573,49,1
46574,9,1
46575,15,1
46576,1,1
46577,34,1
46578,18,1
46579,1,15
46580,1,1
46581,54,52
46582,26,27
46583,1,1
46584,1,1
46585,45,21
46586,37,1
46587,1,65
46588,47,25
46589,1,1
46590,14,1
46591,20,58
46592,1,53
46593,9,1
46594,17,1
46595,17,6
46596,33,1
46597,8,1
46598,1,1
46599,1,35
46600,45,63
46601,10,1
46602,31,1
46603,1,1
46604,40,45
46605,4,1
46606,35,6
46607,1,1
46608,1,44
46609,1,1
46610,1,1
46611,25,21
46612,52,1
46613,49,1
46614,61,1
46615,6,53
46616,61,1
46617,39,47
46618,27,6
46619,1,1
46620,29,1
46621,39,1
46622,49,1
46623,6,25
46624,6,1
46625,1,1
46626,38,1
46627,55,1
46628,1,1
46629,1,59
46630,19,59
46631,50,39
46632,58,1
46633,13,23
46634,39,1
46635,6,26
46636,1,1
46637,11,30
46638,20,25
46639,1,1
46640,1,52
46641,1,62
46642,1,1
46643,1,31
46644,6,27
46645,15,1
46646,1,16
46647,1,1
46648,1,1
46649,4,36
46650,1,1
46651,1,1
46652,14,1
46653,12,1
46654,53,1
46655,20,1
46656,31,1
46657,61,35
46658,1,1
46659,1,1
46660,1,19
46661,1,51
46662,1,34
46663,1,1
46664,1,1
46665,6,50
46666,16,1
46667,32,1
46668,14,22
46669,29,1
46670,37,34
46671,6,57
46672,1,32
46673,35,39
46674,10,1
46675,1,1
46676,1,1
46677,17,1
46678,12,49
46679,1,32
46680,6,4
46681,32,1
46682,15,1
46683,8,38
46684,6,44
46685,12,1
46686,6,24
46687,20,54
46688,1,19
46689,1,1
46690,1,1
46691,1,1
46692,4,1
46693,27,1
46694,48,1
46695,63,16
46696,20,38
46697,46,1
46698,1,1
46699,1,1
46700,13,1
46701,8,1
46702,1,54
46703,55,1
46704,4,61
46705,8,45
46706,1,1
46707,57,1
46708,14,8
46709,41,9
46710,6,1
46711,1,1
46712,16,1
46713,15,33
46714,1,9
46715,23,1
46716,1,1
46717,1,26
46718,1,1
46719,54,1
46720,35,6
46721,1,1
46722,1,1
46723,35,31
46724,6,1
46725,1,1
46726,45,1
46727,32,1
46728,6,51
46729,44,57
46730,1,38
46731,45,60
46732,1,1
46733,41,61
46734,57,32
46735,1,20
46736,20,34
46737,1,1
46738,27,1
46739,44,1
46740,1,1
46741,38,1
46742,30,1
46743,59,20
46744,32,48
46745,46,1
46746,1,1
46747,45,57
46748,8,6
46749,1,62
46750,60,1
46751,16,62
46752,14,24
46753,47,21
46754,1,1
46755,21,1
46756,49,1
46757,1,1
46758,1,39
46759,1,12
46760,12,1
46761,53,1
46762,6,11
46763,1,1
46764,15,43
46765,31,44
46766,1,1
46767,61,1
46768,24,1
46769,1,53
46770,19,1
46771,38,47
46772,1,29
46773,8,1
46774,27,35
46775,1,1
46776,33,27
46777,1,28
46778,46,1
46779,28,53
46780,1,1
46781,16,1
46782,1,37
46783,40,50
46784,42,1
46785,16,1
46786,1,1
46787,14,46
46788,18,1
46789,36,22
46790,58,1
46791,56,49
46792,1,1
46793,1,1
46794,1,1
46795,1,37
46796,62,31
46797,42,25
46798,12,1
46799,12,1
46800,1,1
46801,26,1
46802,1,1
46803,1,26
46804,6,1
46805,1,6
46806,1,1
46807,6,1
46808,41,1
46809,1,1
46810,8,1
46811,1,1
46812,8,1
46813,12,1
46814,1,1
46815,1,1
46816,1,25
46817,1,12
46818,12,12
46819,1,55
46820,6,1
46821,14,62
46822,1,46
46823,10,1
46824,16,1
46825,52,1
46826,28,1
46827,1,1
46828,1,1
46829,11,38
46830,1,1
46831,28,1
46832,1,1
46833,1,1
46834,53,21
46835,4,1
46836,1,1
46837,1,33
46838,8,1
46839,24,43
46840,58,1
46841,4,1
46842,12,1
46843,12,1
46844,6,46
46845,1,1
46846,41,1
46847,54,4
46848,60,10
46849,1,66
46850,43,1
46851,1,1
46852,1,1
46853,1,1
46854,17,39
46855,1,48
46856,18,1
46857,24,1
46858,27,51
46859,40,1
46860,12,1
46861,36,1
46862,15,56
46863,30,48
46864,6,1
46865,6,6
46866,16,1
46867,49,1
46868,1,46
46869,6,1
46870,6,1
46871,46,44
46872,1,1
46873,17,1
46874,8,49
46875,1,45
46876,1,30
46877,1,1
46878,12,63
46879,1,1
46880,59,29
46881,40,1
46882,26,1
46883,4,40
46884,25,8
46885,1,1
46886,54,1
46887,21,1
46888,1,28
46889,1,1
46890,48,1
46891,1,1
46892,54,1
46893,19,1
46894,59,33
46895,18,1
46896,1,55
46897,6,39
46898,1,1
46899,14,1
46900,66,1
46901,6,40
46902,1,1
46903,6,1
46904,10,1
46905,52,46
46906,17,1
46907,1,51
46908,1,49
46909,41,1
46910,62,12
46911,8,6
46912,21,48
46913,8,1
46914,56,1
46915,23,6
46916,1,1
46917,55,42
46918,1,37
46919,8,1
46920,8,38
46921,1,1
46922,22,1
46923,31,1
46924,20,1
46925,6,1
46926,1,1
46927,13,24
46928,6,30
46929,15,46
46930,1,1
46931,43,25
46932,1,1
46933,55,36
46934,1,1
46935,1,1
46936,50,1
46937,31,55
46938,11,1
46939,1,1
46940,40,1
46941,1,42
46942,1,1
46943,1,1
46944,1,1
46945,1,1
46946,16,30
46947,26,1
46948,12,1
46949,57,57
46950,1,57
46951,1,1
46952,26,1
46953,4,1
46954,1,1
46955,47,59
46956,56,1
46957,1,1
46958,35,1
46959,1,39
46960,1,50
46961,1,50
46962,1,1
46963,41,10
46964,19,62
46965,46,1
46966,1,1
46967,1,1
46968,35,1
46969,57,1
46970,29,1
46971,9,1
46972,1,11
46973,1,1
46974,21,8
46975,4,1
46976,47,1
46977,1,37
46978,1,1
46979,1,4
46980,26,50
46981,35,1
46982,50,27
46983,1,1
46984,25,58
46985,6,1
46986,11,1
46987,1,35
46988,48,57
46989,8,1
46990,1,1
46991,23,52
46992,1,12
46993,52,29
46994,1,46
46995,1,1
46996,18,39
46997,10,54
46998,49,1
46999,43,51
47000,1,1
47001,55,58
47002,58,1
47003,15,1
47004,24,66
47005,6,45
47006,8,1
47007,1,1
47008,1,60
47009,1,45
47010,20,1
47011,8,48
47012,15,1
47013,1,63
47014,1,1
47015,8,1
47016,1,1
47017,1,1
47018,21,1
47019,1,21
47020,47,46
47021,1,1
47022,1,40
47023,1,1
47024,41,1
47025,6,1
47026,6,4
47027,11,1
47028,1,1
47029,19,1
47030,19,43
47031,1,1
47032,15,1
47033,8,1
47034,53,1
47035,1,31
47036,1,64
47037,1,1
47038,1,1
47039,1,1
47040,27,1
47041,34,1
47042,20,1
47043,1,62
47044,12,1
47045,50,1
47046,51,1
47047,1,1
47048,48,1
47049,1,37
47050,6,1
47051,1,1
47052,63,10
47053,1,1
47054,1,1
47055,1,1
47056,1,42
47057,8,1
47058,49,1
47059,42,48
47060,6,19
47061,6,61
47062,60,52
47063,19,1
47064,10,62
47065,4,20
47066,57,24
47067,12,54
47068,18,1
47069,1,19
47070,24,23
47071,12,51
47072,6,1
47073,1,1
47074,54,1
47075,1,1
47076,30,64
47077,1,1
47078,1,1
47079,30,1
47080,46,1
47081,1,51
47082,30,1
47083,4,1
47084,1,1
47085,52,49
47086,37,1
47087,34,50
47088,1,1
47089,1,1
47090,6,44
47091,1,43
47092,1,30
47093,30,14
47094,1,1
47095,1,20
47096,1,1
47097,36,1
47098,38,38
47099,1,1
47100,1,1
47101,1,1
47102,1,1
47103,16,1
47104,9,58
47105,33,1
47106,35,1
47107,1,1
47108,8,1
47109,40,1
47110,26,34
47111,1,1
47112,11,19
47113,1,37
47114,67,58
47115,11,42
47116,48,46
47117,25,1
47118,1,12
47119,56,1
47120,1,57
47121,1,1
47122,18,62
47123,49,59
47124,1,9
47125,1,1
47126,32,1
47127,1,1
47128,20,1
47129,1,1
47130,1,1
47131,1,21
47132,6,1
47133,1,1
47134,1,61
47135,14,1
47136,22,1
47137,37,1
47138,61,4
47139,32,1
47140,49,1
47141,34,36
47142,1,1
47143,43,1
47144,1,1
47145,6,55
47146,1,1
47147,33,1
47148,17,52
47149,1,41
47150,19,1
47151,1,37
47152,1,1
47153,6,37
47154,1,1
47155,31,1
47156,1,1
47157,1,1
47158,1,29
47159,19,1
47160,60,1
47161,1,1
47162,25,1
47163,20,48
47164,57,1
47165,49,1
47166,52,1
47167,1,1
47168,1,1
47169,1,37
47170,4,32
47171,1,55
47172,55,1
47173,1,61
47174,1,1
47175,14,1
47176,40,1
47177,56,52
47178,1,1
47179,6,1
47180,1,1
47181,1,1
47182,16,1
47183,9,1
47184,1,1
47185,46,9
47186,11,1
47187,43,1
47188,43,13
47189,50,15
47190,38,55
47191,32,1
47192,1,1
47193,53,1
47194,6,16
47195,1,1
47196,37,46
47197,12,1
47198,1,1
47199,1,1
47200,29,1
47201,1,57
47202,28,48
47203,1,1
47204,34,39
47205,49,1
47206,12,8
47207,1,12
47208,12,1
47209,1,57
47210,63,1
47211,46,29
47212,1,41
47213,6,1
47214,4,1
47215,1,50
47216,12,1
47217,1,49
47218,49,1
47219,18,17
47220,1,1
47221,1,1
47222,6,22
47223,1,57
47224,56,20
47225,6,1
47226,1,1
47227,4,1
47228,36,1
47229,1,64
47230,6,45
47231,27,1
47232,26,1
47233,4,17
47234,4,32
47235,4,1
47236,1,1
47237,1,1
47238,1,1
47239,1,1
47240,62,1
47241,1,34
47242,12,57
47243,6,1
47244,18,29
47245,8,30
47246,1,1
47247,1,1
47248,1,1
47249,1,1
47250,28,1
47251,1,1
47252,4,30
47253,1,1
47254,1,1
47255,1,41
47256,6,1
47257,1,53
47258,14,20
47259,22,56
47260,60,1
47261,1,1
47262,45,38
47263,8,50
47264,1,1
47265,41,1
47266,39,1
47267,59,1
47268,18,8
47269,1,1
47270,41,1
47271,1,1
47272,14,1
47273,1,30
47274,1,1
47275,15,1
47276,39,1
47277,39,1
47278,4,1
47279,26,51
47280,20,1
47281,47,1
47282,1,10
47283,1,24
47284,6,1
47285,32,63
47286,14,1
47287,1,1
47288,21,50
47289,4,1
47290,1,1
47291,1,1
47292,56,17
47293,1,1
47294,6,56
47295,4,51
47296,1,46
47297,30,1
47298,12,1
47299,51,1
47300,6,6
47301,1,1
47302,41,1
47303,6,1
47304,16,50
47305,65,61
47306,1,1
47307,1,53
47308,1,1
47309,6,60
47310,6,1
47311,13,51
47312,1,1
47313,1,1
47314,1,20
47315,1,9
47316,22,1
47317,30,42
47318,30,1
47319,24,1
47320,43,1
47321,1,1
47322,4,1
47323,1,1
47324,36,1
47325,6,1
47326,1,1
47327,1,45
47328,6,16
47329,35,39
47330,1,62
47331,21,38
47332,39,1
47333,10,1
47334,1,1
47335,1,1
47336,40,1
47337,6,1
47338,6,1
47339,40,1
47340,4,1
47341,1,1
47342,1,39
47343,1,48
47344,1,39
47345,31,49
47346,1,1
47347,1,1
47348,49,6
47349,1,1
47350,23,1
47351,1,18
47352,1,1
47353,49,8
47354,1,53
47355,65,1
47356,10,23
47357,12,1
47358,38,1
47359,16,54
47360,13,47
47361,30,38
47362,1,48
47363,12,40
47364,1,1
47365,6,1
47366,1,1
47367,17,1
47368,12,1
47369,18,1
47370,25,1
47371,1,1
47372,8,1
47373,18,29
47374,18,1
47375,1,1
47376,46,50
47377,1,1
47378,55,1
47379,4,60
47380,63,1
47381,15,1
47382,1,1
47383,1,1
47384,6,1
47385,36,1
47386,1,22
47387,1,20
47388,1,1
47389,1,1
47390,20,18
47391,31,16
47392,63,1
47393,1,57
47394,40,1
47395,13,56
47396,40,1
47397,12,59
47398,12,1
47399,18,1
47400,1,39
47401,1,1
47402,38,9
47403,10,1
47404,27,49
47405,1,1
47406,1,46
47407,56,1
47408,24,1
47409,27,1
47410,17,30
47411,1,1
47412,38,18
47413,41,1
47414,32,1
47415,4,1
47416,8,1
47417,25,1
47418,50,1
47419,8,39
47420,31,1
47421,6,1
47422,26,1
47423,8,41
47424,6,1
47425,1,48
47426,1,1
47427,6,1
47428,28,1
47429,42,47
47430,40,34
47431,1,1
47432,32,1
47433,16,1
47434,1,1
47435,1,1
47436,1,33
47437,58,49
47438,49,1
47439,13,1
47440,46,1
47441,24,1
47442,1,1
47443,54,35
47444,11,1
47445,43,1
47446,38,44
47447,1,53
47448,32,1
47449,65,1
47450,1,1
47451,34,1
47452,25,12
47453,55,8
47454,21,1
47455,41,22
47456,12,42
47457,4,1
47458,61,1
47459,1,1
47460,39,23
47461,1,1
47462,4,41
47463,1,1
47464,32,9
47465,32,18
47466,42,1
47467,1,1
47468,26,1
47469,6,16
47470,1,1
47471,8,1
47472,1,37
47473,1,1
47474,24,1
47475,1,1
47476,50,1
47477,1,1
47478,53,35
47479,57,24
47480,1,16
47481,36,20
47482,25,1
47483,43,24
47484,4,1
47485,17,49
47486,1,51
47487,1,41
47488,1,1
47489,1,31
47490,6,48
47491,8,1
47492,52,59
47493,9,1
47494,18,1
47495,1,43
47496,43,12
47497,8,1
47498,12,1
47499,12,1
47500,28,1
47501,1,1
47502,23,42
47503,1,30
47504,44,1
47505,16,20
47506,32,1
47507,1,1
47508,26,1
47509,31,46
47510,47,1
47511,42,49
47512,4,1
47513,1,1
47514,6,1
47515,38,1
47516,43,1
47517,10,1
47518,12,1
47519,1,15
47520,35,1
47521,29,36
47522,26,1
47523,11,51
47524,1,37
47525,1,1
47526,9,12
47527,49,51
47528,13,46
47529,59,38
47530,34,41
47531,1,29
47532,32,1
47533,14,1
47534,33,54
47535,46,1
47536,12,44
47537,29,1
47538,6,1
47539,1,1
47540,32,1
47541,55,15
47542,1,27
47543,22,57
47544,35,24
47545,44,27
47546,32,1
47547,59,1
47548,1,1
47549,1,6
47550,20,28
47551,1,1
47552,12,1
47553,31,53
47554,1,1
47555,4,31
47556,1,31
47557,42,36
47558,15,1
47559,1,1
47560,35,1
47561,18,1
47562,18,57
47563,1,1
47564,51,1
47565,1,1
47566,1,56
47567,1,1
47568,50,1
47569,1,64
47570,32,16
47571,12,1
47572,6,30
47573,59,1
47574,63,1
47575,1,26
47576,25,34
47577,6,12
47578,57,1
47579,30,31
47580,1,50
47581,1,1
47582,15,1
47583,28,1
47584,34,47
47585,52,6
47586,1,1
47587,1,57
47588,20,28
47589,38,1
47590,1,1
47591,48,1
47592,1,15
47593,54,54
47594,57,27
47595,48,58
47596,22,1
47597,34,1
47598,24,23
47599,1,8
47600,11,1
47601,17,49
47602,12,13
47603,42,33
47604,1,46
47605,37,1
47606,1,1
47607,12,1
47608,18,1
47609,27,64
47610,1,1
47611,39,62
47612,1,1
47613,50,1
47614,1,1
47615,1,1
47616,1,1
47617,8,48
47618,1,37
47619,1,1
47620,57,1
47621,1,60
47622,1,8
47623,1,1
47624,1,1
47625,8,1
47626,8,6
47627,1,1
47628,30,1
47629,1,1
47630,1,31
47631,47,1
47632,1,1
47633,1,1
47634,4,1
47635,46,36
47636,1,1
47637,8,1
47638,12,41
47639,33,45
47640,49,1
47641,1,33
47642,52,1
47643,1,1
47644,1,48
47645,1,1
47646,1,46
47647,63,1
47648,11,1
47649,38,43
47650,45,1
47651,8,56
47652,9,1
47653,1,1
47654,40,1
47655,1,1
47656,9,1
47657,1,50
47658,1,1
47659,8,1
47660,1,1
47661,1,1
47662,54,30
47663,47,40
47664,32,41
47665,1,1
47666,11,1
47667,6,29
47668,16,1
47669,20,29
47670,1,1
47671,1,1
47672,54,1
47673,8,32
47674,1,1
47675,1,1
47676,1,1
47677,9,32
47678,48,28
47679,1,1
47680,1,43
47681,1,1
47682,57,1
47683,17,1
47684,55,1
47685,6,1
47686,1,12
47687,18,22
47688,1,45
47689,19,59
47690,9,31
47691,1,1
47692,6,1
47693,21,36
47694,17,45
47695,60,1
47696,42,51
47697,35,1
47698,4,22
47699,6,50
47700,1,1
47701,1,28
47702,1,1
47703,63,1
47704,1,1
47705,1,31
47706,35,1
47707,29,52
47708,1,25
47709,1,9
47710,27,1
47711,55,31
47712,61,54
47713,36,6
47714,12,31
47715,6,1
47716,1,1
47717,26,1
47718,1,1
47719,1,1
47720,26,43
47721,1,65
47722,12,1
47723,35,35
47724,1,1
47725,1,1
47726,17,48
47727,15,35
47728,4,1
47729,15,1
47730,59,1
47731,1,36
47732,29,1
47733,47,1
47734,1,1
47735,1,36
47736,12,1
47737,47,1
47738,24,16
47739,12,21
47740,1,34
47741,4,1
47742,39,38
47743,46,1
47744,18,1
47745,1,1
47746,25,1
47747,53,1
47748,1,27
47749,50,1
47750,1,1
47751,1,1
47752,26,23
47753,1,1
47754,36,29
47755,1,1
47756,13,46
47757,1,1
47758,8,1
47759,1,1
47760,14,1
47761,6,1
47762,1,56
47763,47,1
47764,1,12
47765,6,51
47766,22,1
47767,34,1
47768,1,1
47769,49,1
47770,51,1
47771,33,1
47772,1,1
47773,8,17
47774,28,6
47775,6,1
47776,14,1
47777,1,15
47778,58,43
47779,11,1
47780,42,1
47781,1,40
47782,1,1
47783,27,53
47784,1,1
47785,4,1
47786,1,1
47787,1,1
47788,1,43
47789,1,1
47790,38,1
47791,52,30
47792,48,1
47793,30,1
47794,1,1
47795,1,1
47796,49,55
47797,6,1
47798,1,1
47799,1,1
47800,1,1
47801,8,1
47802,41,1
47803,1,1
47804,19,1
47805,4,37
47806,38,1
47807,55,12
47808,26,45
47809,9,1
47810,12,1
47811,1,1
47812,23,1
47813,30,1
47814,1,52
47815,8,48
47816,10,31
47817,6,56
47818,45,1
47819,62,50
47820,52,1
47821,10,1
47822,11,1
47823,20,1
47824,50,1
47825,8,1
47826,12,1
47827,1,1
47828,1,1
47829,1,1
47830,4,1
47831,4,1
47832,1,1
47833,1,1
47834,6,17
47835,4,1
47836,55,13
47837,24,59
47838,1,1
47839,40,37
47840,1,1
47841,6,1
47842,1,1
47843,11,23
47844,56,33
47845,1,1
47846,31,1
47847,11,36
47848,39,26
47849,53,21
47850,1,23
47851,55,1
47852,33,1
47853,43,48
47854,51,24
47855,1,1
47856,6,9
47857,42,1
47858,51,1
47859,6,1
47860,10,43
47861,53,50
47862,1,45
47863,1,1
47864,1,23
47865,8,1
47866,1,33
47867,1,6
47868,31,23
47869,1,1
47870,37,56
47871,51,1
47872,42,1
47873,62,44
47874,32,36
47875,1,22
47876,1,20
47877,16,18
47878,34,8
47879,50,41
47880,22,1
47881,57,56
47882,62,1
47883,40,1
47884,9,35
47885,27,36
47886,57,24
47887,4,1
47888,13,1
47889,41,1
47890,36,52
47891,1,1
47892,24,32
47893,1,1
47894,8,1
47895,19,28
47896,6,43
47897,43,24
47898,23,43
47899,1,1
47900,16,1
47901,13,1
47902,42,1
47903,19,1
47904,24,1
47905,13,1
47906,1,1
47907,23,1
47908,8,1
47909,29,26
47910,8,16
47911,17,1
47912,10,1
47913,1,1
47914,45,1
47915,53,1
47916,1,45
47917,45,1
47918,46,1
47919,55,1
47920,59,29
47921,31,1
47922,1,45
47923,1,55
47924,27,45
47925,1,1
47926,44,1
47927,52,1
47928,33,1
47929,49,1
47930,27,1
47931,56,1
47932,31,1
47933,1,1
47934,1,10
47935,35,1
47936,1,1
47937,6,1
47938,58,55
47939,19,49
47940,1,53
47941,15,42
47942,26,1
47943,31,1
47944,6,64
47945,51,1
47946,14,35
47947,12,1
47948,56,14
47949,4,19
47950,1,1
47951,16,13
47952,1,1
47953,40,1
47954,1,1
47955,25,44
47956,4,1
47957,12,38
47958,25,64
47959,41,1
47960,1,26
47961,25,43
47962,26,1
47963,1,43
47964,21,1
47965,42,1
47966,8,1
47967,31,59
47968,33,38
47969,1,1
47970,25,1
47971,1,9
47972,8,1
47973,6,36
47974,8,49
47975,1,31
47976,18,50
47977,6,27
47978,18,1
47979,1,25
47980,1,1
47981,16,21
47982,1,1
47983,9,38
47984,1,1
47985,1,1
47986,41,1
47987,11,35
47988,39,1
47989,1,41
47990,1,49
47991,36,9
47992,1,1
47993,38,44
47994,1,18
47995,56,1
47996,6,1
47997,1,1
47998,6,1
47999,30,1
48000,51,1
48001,9,1
48002,1,1
48003,1,1
48004,1,60
48005,16,1
48006,57,49
48007,1,29
48008,41,1
48009,49,1
48010,25,1
48011,6,1
48012,43,50
48013,1,1
48014,1,60
48015,36,1
48016,45,39
48017,10,1
48018,1,1
48019,66,1
48020,17,47
48021,13,1
48022,32,1
48023,1,37
48024,10,55
48025,10,38
48026,62,53
48027,39,1
48028,1,1
48029,1,29
48030,4,1
48031,1,1
48032,48,1
48033,32,43
48034,6,21
48035,57,1
48036,1,40
48037,1,49
48038,1,20
48039,1,17
48040,11,1
48041,9,1
48042,32,1
48043,6,1
48044,1,1
48045,8,1
48046,55,64
48047,1,1
48048,48,21
48049,1,26
48050,27,19
48051,24,14
48052,19,1
48053,1,1
48054,14,1
48055,6,1
48056,1,47
48057,41,50
48058,53,1
48059,1,39
48060,26,36
48061,8,1
48062,26,1
48063,1,1
48064,50,1
48065,1,1
48066,66,1
48067,61,1
48068,1,1
48069,16,41
48070,50,1
48071,58,1
48072,56,1
48073,18,12
48074,1,1
48075,6,33
48076,15,48
48077,1,54
48078,55,1
48079,1,1
48080,50,35
48081,1,1
48082,6,53
48083,1,48
48084,1,35
48085,63,1
48086,37,28
48087,6,55
48088,60,1
48089,6,1
48090,1,6
48091,12,39
48092,18,58
48093,6,1
48094,4,1
48095,1,1
48096,47,1
48097,1,1
48098,1,1
48099,1,61
48100,36,1
48101,42,1
48102,51,1
48103,1,47
48104,49,1
48105,1,1
48106,44,1
48107,4,55
48108,60,45
48109,20,1
48110,1,1
48111,1,1
48112,1,1
48113,40,1
48114,1,1
48115,1,39
48116,38,1
48117,6,1
48118,35,1
48119,26,58
48120,1,9
48121,32,1
48122,1,55
48123,33,1
48124,38,1
48125,1,35
48126,8,1
48127,51,1
48128,31,58
48129,1,55
48130,1,44
48131,57,43
48132,41,1
48133,1,1
48134,1,29
48135,1,1
48136,1,49
48137,1,1
48138,1,1
48139,36,1
48140,1,1
48141,6,6
48142,1,1
48143,1,1
48144,1,15
48145,49,59
48146,9,1
48147,22,1
48148,36,1
48149,6,1
48150,24,1
48151,41,1
48152,6,52
48153,35,1
48154,27,1
48155,66,1
48156,1,1
48157,45,1
48158,1,1
48159,1,59
48160,1,1
48161,8,42
48162,43,1
48163,1,1
48164,4,1
48165,18,1
48166,4,1
48167,19,26
48168,1,20
48169,10,12
48170,1,46
48171,25,18
48172,1,1
48173,56,1
48174,1,1
48175,38,62
48176,1,13
48177,1,41
48178,1,1
48179,1,54
48180,44,55
48181,37,1
48182,41,9
48183,54,64
48184,1,40
48185,40,1
48186,1,48
48187,46,28
48188,25,1
48189,6,40
48190,8,1
48191,37,35
48192,8,1
48193,1,62
48194,1,1
48195,52,1
48196,45,15
48197,40,9
48198,34,15
48199,1,1
48200,1,1
48201,41,1
48202,37,1
48203,49,1
48204,60,40
48205,1,1
48206,28,6
48207,1,1
48208,12,18
48209,57,31
48210,29,55
48211,40,34
48212,27,40
48213,1,1
48214,26,1
48215,6,1
48216,38,1
48217,32,25
48218,1,1
48219,13,1
48220,9,59
48221,53,45
48222,1,1
48223,8,24
48224,34,52
48225,38,1
48226,49,27
48227,54,1
48228,4,1
48229,45,1
48230,31,1
48231,1,13
48232,27,1
48233,8,8
48234,39,49
48235,47,1
48236,42,54
48237,1,20
48238,40,58
48239,1,1
48240,9,1
48241,1,68
48242,1,1
48243,1,61
48244,18,22
48245,47,1
48246,1,1
48247,21,1
48248,1,1
48249,1,1
48250,54,6
48251,35,1
48252,1,46
48253,6,58
48254,12,1
48255,41,35
48256,27,43
48257,29,1
48258,6,1
48259,58,16
48260,15,1
48261,21,1
48262,28,1
48263,23,1
48264,42,1
48265,1,1
48266,1,1
48267,1,46
48268,49,49
48269,1,1
48270,11,31
48271,1,1
48272,1,1
48273,13,1
48274,1,1
48275,4,17
48276,22,1
48277,1,1
48278,1,1
48279,1,1
48280,13,1
48281,33,1
48282,12,1
48283,19,8
48284,11,1
48285,6,1
48286,40,1
48287,8,1
48288,54,1
48289,48,1
48290,28,1
48291,9,46
48292,1,1
48293,17,18
48294,1,50
48295,1,1
48296,6,1
48297,53,1
48298,18,1
48299,61,61
48300,1,19
48301,6,1
48302,24,1
48303,37,23
48304,1,18
48305,24,10
48306,10,1
48307,1,28
48308,40,1
48309,20,23
48310,1,18
48311,11,14
48312,58,1
48313,1,1
